,country,map_year,weights
854,Dominica,1989,583.0000000000002
855,Fiji,1989,583.0000000000002
856,Falkland Islands,1989,583.0000000000002
857,Micronesia,1989,583.0000000000002
858,United Kingdom,1989,583.0000000000002
859,Grenada,1989,583.0000000000002
860,Ghana,1989,583.0000000000002
861,Gibraltar,1989,583.0000000000002
862,Gambia,1989,583.0000000000002
863,Guam,1989,583.0000000000002
864,Guyana,1989,583.0000000000002
865,Ireland,1989,583.0000000000002
866,British Indian Ocean Territory,1989,583.0000000000002
867,Jamaica,1989,583.0000000000002
868,Kiribati,1989,583.0000000000002
869,Saint Kitts and Nevis,1989,583.0000000000002
870,Cayman Islands,1989,583.0000000000002
871,Saint Lucia,1989,583.0000000000002
872,Liberia,1989,583.0000000000002
873,Montserrat,1989,583.0000000000002
874,Mauritius,1989,583.0000000000002
875,Namibia,1989,583.0000000000002
876,Norfolk Island,1989,583.0000000000002
877,Nigeria,1989,583.0000000000002
878,New Zealand,1989,583.0000000000002
879,Pitcairn,1989,583.0000000000002
880,Puerto Rico,1989,583.0000000000002
881,Solomon Islands,1989,583.0000000000002
882,Seychelles,1989,583.0000000000002
883,Saint Helena,1989,583.0000000000002
884,Sierra Leone,1989,583.0000000000002
885,Turks and Caicos Islands,1989,583.0000000000002
886,Trinidad and Tobago,1989,583.0000000000002
887,United States Minor Outlying Islands,1989,583.0000000000002
888,United States,1989,583.0000000000002
889,Saint Vincent and the Grenadines,1989,583.0000000000002
890,British Virgin Islands,1989,583.0000000000002
891,U.S. Virgin Islands,1989,583.0000000000002
892,Zambia,1989,583.0000000000002
893,Jersey,1989,583.0000000000002
894,Isle of Man,1989,583.0000000000002
895,Guernsey,1989,583.0000000000002
896,Christmas Island,1989,583.0000000000002
897,Canada eng,1989,583.0000000000002
898,South Africa,1989,583.0000000000002
899,Saint Barthelemy,1989,398.9999999999999
900,Saint Martin,1989,398.9999999999999
901,French Southern Territories,1989,398.9999999999999
902,Benin,1989,398.9999999999999
903,Democratic Republic of the Congo,1989,398.9999999999999
904,Republic of the Congo,1989,398.9999999999999
905,Ivory Coast,1989,398.9999999999999
906,France,1989,398.9999999999999
907,Gabon,1989,398.9999999999999
908,French Guiana,1989,398.9999999999999
909,Guinea,1989,398.9999999999999
910,Guadeloupe,1989,398.9999999999999
911,Monaco,1989,398.9999999999999
912,Madagascar,1989,398.9999999999999
913,Martinique,1989,398.9999999999999
914,New Caledonia,1989,398.9999999999999
915,Niger,1989,398.9999999999999
916,French Polynesia,1989,398.9999999999999
917,Saint Pierre and Miquelon,1989,398.9999999999999
918,Reunion,1989,398.9999999999999
919,Senegal,1989,398.9999999999999
920,Togo,1989,398.9999999999999
921,Mayotte,1989,398.9999999999999
922,Haiti,1989,398.9999999999999
923,Canada fre,1989,398.9999999999999
924,Switzerland fre,1989,398.9999999999999
925,Belgium fre,1989,398.9999999999999
926,Zaire,1989,398.9999999999999
927,Congo,1989,398.9999999999999
928,Denmark,1989,62.0
929,Netherlands Antilles,1989,106.99999999999999
930,Aruba,1989,106.99999999999999
931,Belgium,1989,106.99999999999999
932,The Netherlands,1989,106.99999999999999
933,Suriname,1989,106.99999999999999
934,Sint Maarten,1989,106.99999999999999
935,Curacao,1989,106.99999999999999
936,"Bonaire, Saint Eustatius and Saba ",1989,106.99999999999999
937,Belgium dut,1989,106.99999999999999
938,Netherlands,1989,106.99999999999999
939,Estonia,1989,15.0
940,Hungary,1989,150.0
941,Norway,1989,52.0
942,Svalbard and Jan Mayen,1989,52.0
943,Poland,1989,171.0
944,Bosnia and Herzegovina,1989,60.0
945,Coatia,1989,24.0
946,Serbia,1989,60.0
947,Montenegro,1989,60.0
948,Argentina,1989,187.0
949,Bolivia,1989,187.0
950,Chile,1989,187.0
951,Colombia,1989,187.0
952,Costa Rica,1989,187.0
953,Cuba,1989,187.0
954,Dominican Republic,1989,187.0
955,Ecuador,1989,187.0
956,Spain,1989,187.0
957,Equatorial Guinea,1989,187.0
958,Guatemala,1989,187.0
959,Honduras,1989,187.0
960,Mexico,1989,187.0
961,Nicaragua,1989,187.0
962,Panama,1989,187.0
963,Peru,1989,187.0
964,Paraguay,1989,187.0
965,El Salvador,1989,187.0
966,Uruguay,1989,187.0
967,Venezuela,1989,187.0
968,Bulgaria,1989,23.0
969,Angola,1989,30.999999999999996
970,Brazil,1989,30.999999999999996
971,Cabo Verde,1989,30.999999999999996
972,Guinea-Bissau,1989,30.999999999999996
973,Mozambique,1989,30.999999999999996
974,Portugal,1989,30.999999999999996
975,Sao Tome and Principe,1989,30.999999999999996
976,Italy,1989,217.0
977,San Marino,1989,217.0
978,Russia,1989,61.0
979,Kazakhstan,1989,61.0
980,Kyrgyzstan,1989,61.0
981,Japan,1989,42.0
982,Croatia,1989,36.0
983,Slovenia,1989,53.0
984,North Macedonia,1989,6.0
985,Macedonia,1989,6.0
986,Israel,1989,42.0
987,Aland Islands,1989,46.0
988,Sweden,1989,46.0
989,Andorra,1989,41.0
990,Catalonia,1989,41.0
991,Lithuania,1989,16.0
992,Ukraine,1989,9.0
993,Romania,1989,40.0
994,Moldova,1989,40.0
995,China,1989,105.0
996,Hong Kong,1989,105.0
997,Taiwan,1989,105.0
998,Macao,1989,105.0
999,Cyprus,1989,27.0
1000,Greece,1989,27.0
1001,North Korea,1989,30.0
1002,South Korea,1989,30.0
1003,"Korea, Republic of",1989,30.0
1004,"Korea, Democratic People's Republic of",1989,30.0
1005,Afghanistan,1989,26.0
1006,Iran,1989,26.0
1007,Turkey,1989,40.0
1008,Finland,1989,32.999999999999986
1009,Northern Mariana Islands,1989,32.999999999999986
1010,Latvia,1989,5.0
1011,Turkmenistan,1989,1.0
1012,Tokelau,1989,1.0
1013,Vietnam,1989,6.0
1014,United Arab Emirates,1989,15.0
1015,Bahrain,1989,15.0
1016,Algeria,1989,15.0
1017,Egypt,1989,15.0
1018,Iraq,1989,15.0
1019,Jordan,1989,15.0
1020,Kuwait,1989,15.0
1021,Lebanon,1989,15.0
1022,Libya,1989,15.0
1023,Morocco,1989,15.0
1024,Mauritania,1989,15.0
1025,Oman,1989,15.0
1026,Palestinian Territory,1989,15.0
1027,Qatar,1989,15.0
1028,Saudi Arabia,1989,15.0
1029,Sudan,1989,15.0
1030,Syria,1989,15.0
1031,Chad,1989,15.0
1032,Tunisia,1989,15.0
1033,Yemen,1989,15.0
1034,Comoros,1989,15.0
1035,Western Sahara,1989,15.0
1036,Djibouti,1989,15.0
1037,India,1989,3.0
1038,Indonesia,1989,3.0
1039,Philippines,1989,1.0
1040,Iceland,1989,3.0
1041,Belarus,1989,2.0
1042,Byelarus,1989,2.0
1043,Albania,1989,6.0
1044,Kosovo,1989,6.0
1045,Sri Lanka,1989,2.0
1046,South Georgia and the South Sandwich Islands,2000,512.9999999999999
1047,South Sudan,2000,512.9999999999999
1048,Antigua and Barbuda,2000,512.9999999999999
1049,Anguilla,2000,512.9999999999999
1050,American Samoa,2000,512.9999999999999
1051,Australia,2000,512.9999999999999
1052,Barbados,2000,512.9999999999999
1053,Bermuda,2000,512.9999999999999
1054,Bahamas,2000,512.9999999999999
1055,Botswana,2000,512.9999999999999
1056,Belize,2000,512.9999999999999
1057,Canada,2000,512.9999999999999
1058,Cook Islands,2000,512.9999999999999
1059,Cameroon,2000,512.9999999999999
1060,Dominica,2000,512.9999999999999
1061,Fiji,2000,512.9999999999999
1062,Falkland Islands,2000,512.9999999999999
1063,Micronesia,2000,512.9999999999999
1064,United Kingdom,2000,512.9999999999999
1065,Grenada,2000,512.9999999999999
1066,Ghana,2000,512.9999999999999
1067,Gibraltar,2000,512.9999999999999
1068,Gambia,2000,512.9999999999999
1069,Guam,2000,512.9999999999999
1070,Guyana,2000,512.9999999999999
1071,Ireland,2000,512.9999999999999
1072,British Indian Ocean Territory,2000,512.9999999999999
1073,Jamaica,2000,512.9999999999999
1074,Kiribati,2000,512.9999999999999
1075,Saint Kitts and Nevis,2000,512.9999999999999
1076,Cayman Islands,2000,512.9999999999999
1077,Saint Lucia,2000,512.9999999999999
1078,Liberia,2000,512.9999999999999
1079,Montserrat,2000,512.9999999999999
1080,Mauritius,2000,512.9999999999999
1081,Namibia,2000,512.9999999999999
1082,Norfolk Island,2000,512.9999999999999
1083,Nigeria,2000,512.9999999999999
1084,New Zealand,2000,512.9999999999999
1085,Pitcairn,2000,512.9999999999999
1086,Puerto Rico,2000,512.9999999999999
1087,Solomon Islands,2000,512.9999999999999
1088,Seychelles,2000,512.9999999999999
1089,Saint Helena,2000,512.9999999999999
1090,Sierra Leone,2000,512.9999999999999
1091,Turks and Caicos Islands,2000,512.9999999999999
1092,Trinidad and Tobago,2000,512.9999999999999
1093,United States Minor Outlying Islands,2000,512.9999999999999
1094,United States,2000,512.9999999999999
1095,Saint Vincent and the Grenadines,2000,512.9999999999999
1096,British Virgin Islands,2000,512.9999999999999
1097,U.S. Virgin Islands,2000,512.9999999999999
1098,Zambia,2000,512.9999999999999
1099,Jersey,2000,512.9999999999999
1100,Isle of Man,2000,512.9999999999999
1101,Guernsey,2000,512.9999999999999
1102,Christmas Island,2000,512.9999999999999
1103,Canada eng,2000,512.9999999999999
1104,South Africa,2000,512.9999999999999
1105,Germany,2000,592.0000000000001
1106,Austria,2000,592.0000000000001
1107,Switzerland,2000,592.0000000000001
1108,Liechtenstein,2000,592.0000000000001
1109,West Germany,2000,592.0000000000001
1110,East Germany,2000,592.0000000000001
1111,Switzerland ger,2000,592.0000000000001
1112,Bosnia and Herzegovina,2000,100.0
1113,Croatia,2000,63.0
1114,Serbia,2000,100.0
1115,Montenegro,2000,100.0
1116,North Korea,2000,26.0
1117,South Korea,2000,26.0
1118,"Korea, Republic of",2000,26.0
1119,"Korea, Democratic People's Republic of",2000,26.0
1120,Romania,2000,82.0
1121,Moldova,2000,82.0
1122,Russia,2000,136.0
1123,Kazakhstan,2000,136.0
1124,Kyrgyzstan,2000,136.0
1125,Italy,2000,220.0
1126,San Marino,2000,220.0
1127,Denmark,2000,31.0
1128,Saint Barthelemy,2000,346.0000000000001
1129,Saint Martin,2000,346.0000000000001
1130,French Southern Territories,2000,346.0000000000001
1131,Benin,2000,346.0000000000001
1132,Democratic Republic of the Congo,2000,346.0000000000001
1133,Republic of the Congo,2000,346.0000000000001
1134,Ivory Coast,2000,346.0000000000001
1135,France,2000,346.0000000000001
1136,Gabon,2000,346.0000000000001
1137,French Guiana,2000,346.0000000000001
1138,Guinea,2000,346.0000000000001
1139,Guadeloupe,2000,346.0000000000001
1140,Monaco,2000,346.0000000000001
1141,Madagascar,2000,346.0000000000001
1142,Martinique,2000,346.0000000000001
1143,New Caledonia,2000,346.0000000000001
1144,Niger,2000,346.0000000000001
1145,French Polynesia,2000,346.0000000000001
1146,Saint Pierre and Miquelon,2000,346.0000000000001
1147,Reunion,2000,346.0000000000001
1148,Senegal,2000,346.0000000000001
1149,Togo,2000,346.0000000000001
1150,Mayotte,2000,346.0000000000001
1151,Haiti,2000,346.0000000000001
1152,Canada fre,2000,346.0000000000001
1153,Switzerland fre,2000,346.0000000000001
1154,Belgium fre,2000,346.0000000000001
1155,Zaire,2000,346.0000000000001
1156,Congo,2000,346.0000000000001
1157,Japan,2000,70.0
1158,Argentina,2000,276.0000000000001
1159,Bolivia,2000,276.0000000000001
1160,Chile,2000,276.0000000000001
1161,Colombia,2000,276.0000000000001
1162,Costa Rica,2000,276.0000000000001
1163,Cuba,2000,276.0000000000001
1164,Dominican Republic,2000,276.0000000000001
1165,Ecuador,2000,276.0000000000001
1166,Spain,2000,276.0000000000001
1167,Equatorial Guinea,2000,276.0000000000001
1168,Guatemala,2000,276.0000000000001
1169,Honduras,2000,276.0000000000001
1170,Mexico,2000,276.0000000000001
1171,Nicaragua,2000,276.0000000000001
1172,Panama,2000,276.0000000000001
1173,Peru,2000,276.0000000000001
1174,Paraguay,2000,276.0000000000001
1175,El Salvador,2000,276.0000000000001
1176,Uruguay,2000,276.0000000000001
1177,Venezuela,2000,276.0000000000001
1178,Bulgaria,2000,72.0
1179,Hungary,2000,242.0
1180,Slovakia,2000,120.0
1181,Poland,2000,307.0
1182,Vietnam,2000,17.0
1183,Aland Islands,2000,39.0
1184,Sweden,2000,39.0
1185,Finland,2000,26.0
1186,Northern Mariana Islands,2000,26.0
1187,Lithuania,2000,17.0
1188,Slovenia,2000,106.0
1189,China,2000,197.99999999999997
1190,Hong Kong,2000,197.99999999999997
1191,Taiwan,2000,197.99999999999997
1192,Macao,2000,197.99999999999997
1193,Norway,2000,32.0
1194,Svalbard and Jan Mayen,2000,32.0
1195,Andorra,2000,30.0
1196,Catalonia,2000,30.0
1197,Israel,2000,24.0
1198,Coatia,2000,37.0
1199,Netherlands Antilles,2000,97.0
1200,Aruba,2000,97.0
1201,Belgium,2000,97.0
1202,The Netherlands,2000,97.0
1203,Suriname,2000,97.0
1204,Sint Maarten,2000,97.0
1205,Curacao,2000,97.0
1206,"Bonaire, Saint Eustatius and Saba ",2000,97.0
1207,Belgium dut,2000,97.0
1208,Netherlands,2000,97.0
1209,North Macedonia,2000,14.0
1210,Macedonia,2000,14.0
1211,United Arab Emirates,2000,19.0
1212,Bahrain,2000,19.0
1213,Algeria,2000,19.0
1214,Egypt,2000,19.0
1215,Iraq,2000,19.0
1216,Jordan,2000,19.0
1217,Kuwait,2000,19.0
1218,Lebanon,2000,19.0
1219,Libya,2000,19.0
1220,Morocco,2000,19.0
1221,Mauritania,2000,19.0
1222,Oman,2000,19.0
1223,Palestinian Territory,2000,19.0
1224,Qatar,2000,19.0
1225,Saudi Arabia,2000,19.0
1226,Sudan,2000,19.0
1227,Syria,2000,19.0
1228,Chad,2000,19.0
1229,Tunisia,2000,19.0
1230,Yemen,2000,19.0
1231,Comoros,2000,19.0
1232,Western Sahara,2000,19.0
1233,Djibouti,2000,19.0
1234,Estonia,2000,4.0
1235,Cyprus,2000,14.0
1236,Greece,2000,14.0
1237,Indonesia,2000,5.0
1238,Afghanistan,2000,22.0
1239,Iran,2000,22.0
1240,Angola,2000,17.0
1241,Brazil,2000,17.0
1242,Cabo Verde,2000,17.0
1243,Guinea-Bissau,2000,17.0
1244,Mozambique,2000,17.0
1245,Portugal,2000,17.0
1246,Sao Tome and Principe,2000,17.0
1247,Sri Lanka,2000,5.0
1248,Turkey,2000,40.0
1249,Ukraine,2000,14.0
1250,Albania,2000,9.0
1251,Kosovo,2000,9.0
1252,Iceland,2000,1.0
1253,Latvia,2000,8.0
1254,Thailand,2000,3.0
1255,Pakistan,2000,4.0
1256,Zimbabwe,2000,1.0
1257,Belarus,2000,8.0
1258,Byelarus,2000,8.0
1259,India,2000,7.0
1260,Armenia,2000,2.0
1261,Georgia,2000,1.0
1262,Cambodia,2000,1.0
1263,South Georgia and the South Sandwich Islands,2011,416.99999999999994
1264,South Sudan,2011,416.99999999999994
1265,Antigua and Barbuda,2011,416.99999999999994
1266,Anguilla,2011,416.99999999999994
1267,American Samoa,2011,416.99999999999994
1268,Australia,2011,416.99999999999994
1269,Barbados,2011,416.99999999999994
1270,Bermuda,2011,416.99999999999994
1271,Bahamas,2011,416.99999999999994
1272,Botswana,2011,416.99999999999994
1273,Belize,2011,416.99999999999994
1274,Canada,2011,416.99999999999994
1275,Cook Islands,2011,416.99999999999994
1276,Cameroon,2011,416.99999999999994
1277,Dominica,2011,416.99999999999994
1278,Fiji,2011,416.99999999999994
1279,Falkland Islands,2011,416.99999999999994
1280,Micronesia,2011,416.99999999999994
1281,United Kingdom,2011,416.99999999999994
1282,Grenada,2011,416.99999999999994
1283,Ghana,2011,416.99999999999994
1284,Gibraltar,2011,416.99999999999994
1285,Gambia,2011,416.99999999999994
1286,Guam,2011,416.99999999999994
1287,Guyana,2011,416.99999999999994
1288,Ireland,2011,416.99999999999994
1289,British Indian Ocean Territory,2011,416.99999999999994
1290,Jamaica,2011,416.99999999999994
1291,Kiribati,2011,416.99999999999994
1292,Saint Kitts and Nevis,2011,416.99999999999994
1293,Cayman Islands,2011,416.99999999999994
1294,Saint Lucia,2011,416.99999999999994
1295,Liberia,2011,416.99999999999994
1296,Montserrat,2011,416.99999999999994
1297,Mauritius,2011,416.99999999999994
1298,Namibia,2011,416.99999999999994
1299,Norfolk Island,2011,416.99999999999994
1300,Nigeria,2011,416.99999999999994
1301,New Zealand,2011,416.99999999999994
1302,Pitcairn,2011,416.99999999999994
1303,Puerto Rico,2011,416.99999999999994
1304,Solomon Islands,2011,416.99999999999994
1305,Seychelles,2011,416.99999999999994
1306,Saint Helena,2011,416.99999999999994
1307,Sierra Leone,2011,416.99999999999994
1308,Turks and Caicos Islands,2011,416.99999999999994
1309,Trinidad and Tobago,2011,416.99999999999994
1310,United States Minor Outlying Islands,2011,416.99999999999994
1311,United States,2011,416.99999999999994
1312,Saint Vincent and the Grenadines,2011,416.99999999999994
1313,British Virgin Islands,2011,416.99999999999994
1314,U.S. Virgin Islands,2011,416.99999999999994
1315,Zambia,2011,416.99999999999994
1316,Jersey,2011,416.99999999999994
1317,Isle of Man,2011,416.99999999999994
1318,Guernsey,2011,416.99999999999994
1319,Christmas Island,2011,416.99999999999994
1320,Canada eng,2011,416.99999999999994
1321,South Africa,2011,416.99999999999994
1322,Saint Barthelemy,2011,214.0
1323,Saint Martin,2011,214.0
1324,French Southern Territories,2011,214.0
1325,Benin,2011,214.0
1326,Democratic Republic of the Congo,2011,214.0
1327,Republic of the Congo,2011,214.0
1328,Ivory Coast,2011,214.0
1329,France,2011,214.0
1330,Gabon,2011,214.0
1331,French Guiana,2011,214.0
1332,Guinea,2011,214.0
1333,Guadeloupe,2011,214.0
1334,Monaco,2011,214.0
1335,Madagascar,2011,214.0
1336,Martinique,2011,214.0
1337,New Caledonia,2011,214.0
1338,Niger,2011,214.0
1339,French Polynesia,2011,214.0
1340,Saint Pierre and Miquelon,2011,214.0
1341,Reunion,2011,214.0
1342,Senegal,2011,214.0
1343,Togo,2011,214.0
1344,Mayotte,2011,214.0
1345,Haiti,2011,214.0
1346,Canada fre,2011,214.0
1347,Switzerland fre,2011,214.0
1348,Belgium fre,2011,214.0
1349,Zaire,2011,214.0
1350,Congo,2011,214.0
1351,Argentina,2011,163.99999999999997
1352,Bolivia,2011,163.99999999999997
1353,Chile,2011,163.99999999999997
1354,Colombia,2011,163.99999999999997
1355,Costa Rica,2011,163.99999999999997
1356,Cuba,2011,163.99999999999997
1357,Dominican Republic,2011,163.99999999999997
1358,Ecuador,2011,163.99999999999997
1359,Spain,2011,163.99999999999997
1360,Equatorial Guinea,2011,163.99999999999997
1361,Guatemala,2011,163.99999999999997
1362,Honduras,2011,163.99999999999997
1363,Mexico,2011,163.99999999999997
1364,Nicaragua,2011,163.99999999999997
1365,Panama,2011,163.99999999999997
1366,Peru,2011,163.99999999999997
1367,Paraguay,2011,163.99999999999997
1368,El Salvador,2011,163.99999999999997
1369,Uruguay,2011,163.99999999999997
1370,Venezuela,2011,163.99999999999997
1371,Poland,2011,279.0
1372,Georgia,2011,5.0
1373,Germany,2011,480.99999999999966
1374,Austria,2011,480.99999999999966
1375,Switzerland,2011,480.99999999999966
1376,Liechtenstein,2011,480.99999999999966
1377,West Germany,2011,480.99999999999966
1378,East Germany,2011,480.99999999999966
1379,Switzerland ger,2011,480.99999999999966
1380,Romania,2011,43.0
1381,Moldova,2011,43.0
1382,Russia,2011,121.0
1383,Kazakhstan,2011,121.0
1384,Kyrgyzstan,2011,121.0
1385,Slovenia,2011,92.0
1386,North Korea,2011,38.0
1387,South Korea,2011,38.0
1388,"Korea, Republic of",2011,38.0
1389,"Korea, Democratic People's Republic of",2011,38.0
1390,Bosnia and Herzegovina,2011,98.0
1391,Coatia,2011,52.0
1392,Serbia,2011,98.0
1393,Montenegro,2011,98.0
1394,United Arab Emirates,2011,49.0
1395,Bahrain,2011,49.0
1396,Algeria,2011,49.0
1397,Egypt,2011,49.0
1398,Iraq,2011,49.0
1399,Jordan,2011,49.0
1400,Kuwait,2011,49.0
1401,Lebanon,2011,49.0
1402,Libya,2011,49.0
1403,Morocco,2011,49.0
1404,Mauritania,2011,49.0
1405,Oman,2011,49.0
1406,Palestinian Territory,2011,49.0
1407,Qatar,2011,49.0
1408,Saudi Arabia,2011,49.0
1409,Sudan,2011,49.0
1410,Syria,2011,49.0
1411,Chad,2011,49.0
1412,Tunisia,2011,49.0
1413,Yemen,2011,49.0
1414,Comoros,2011,49.0
1415,Western Sahara,2011,49.0
1416,Djibouti,2011,49.0
1417,Netherlands Antilles,2011,95.0
1418,Aruba,2011,95.0
1419,Belgium,2011,95.0
1420,The Netherlands,2011,95.0
1421,Suriname,2011,95.0
1422,Sint Maarten,2011,95.0
1423,Curacao,2011,95.0
1424,"Bonaire, Saint Eustatius and Saba ",2011,95.0
1425,Belgium dut,2011,95.0
1426,Netherlands,2011,95.0
1427,Hungary,2011,87.0
1428,Italy,2011,124.0
1429,San Marino,2011,124.0
1430,Slovakia,2011,98.0
1431,Bulgaria,2011,75.0
1432,Japan,2011,66.0
1433,Norway,2011,30.0
1434,Svalbard and Jan Mayen,2011,30.0
1435,Aland Islands,2011,31.0
1436,Sweden,2011,31.0
1437,China,2011,145.0
1438,Hong Kong,2011,145.0
1439,Taiwan,2011,145.0
1440,Macao,2011,145.0
1441,North Macedonia,2011,57.0
1442,Macedonia,2011,57.0
1443,Andorra,2011,23.0
1444,Catalonia,2011,23.0
1445,Angola,2011,11.0
1446,Brazil,2011,11.0
1447,Cabo Verde,2011,11.0
1448,Guinea-Bissau,2011,11.0
1449,Mozambique,2011,11.0
1450,Portugal,2011,11.0
1451,Sao Tome and Principe,2011,11.0
1452,Denmark,2011,32.0
1453,Croatia,2011,46.0
1454,Estonia,2011,11.0
1455,Turkey,2011,11.0
1456,Albania,2011,11.0
1457,Kosovo,2011,11.0
1458,Ukraine,2011,25.0
1459,Lithuania,2011,5.0
1460,Israel,2011,6.0
1461,Uzbekistan,2011,1.0
1462,Latvia,2011,19.0
1463,Finland,2011,1.0
1464,Northern Mariana Islands,2011,1.0
1465,Bangladesh,2011,4.0
1466,Afghanistan,2011,5.0
1467,Iran,2011,5.0
1468,Belarus,2011,9.0
1469,Byelarus,2011,9.0
1470,Vietnam,2011,12.0
1471,Vatican,2011,2.0
1472,Cyprus,2011,6.0
1473,Greece,2011,6.0
1474,India,2011,3.0
1475,Thailand,2011,3.0
1476,Pakistan,2011,2.0
1477,Mongolia,2011,3.0
1478,Indonesia,2011,1.0
1479,Philippines,2011,1.0
1480,Ethiopia,2011,5.0
1481,Sri Lanka,2011,3.0
1482,Palau,2011,1.0
